dqn,date,km,moto
10PK179,2/11/2026,99.58,0
10PK179,2/12/2026,147.42,0
10PK179,2/13/2026,139.79,0
10PK179,2/14/2026,0,0
10PK179,2/15/2026,0,0
10PK179,2/16/2026,128.99,0
10PK179,2/17/2026,106.29,0
10PK179,2/18/2026,86.17,0
10PK179,2/19/2026,126.14,0
10PK179,2/20/2026,192.6,0
10PK179,2/21/2026,0,0
10PK179,2/22/2026,0,0
10PK179,2/23/2026,0,0
90JN275,2/2/2026,145.22,0
90JN275,2/3/2026,162.74,0
90JN275,2/4/2026,132.72,0
90JN275,2/5/2026,144.74,0
90JN275,2/6/2026,138.86,0
90JN275,2/7/2026,34.55,0
90JN275,2/9/2026,51.32,0
90JN275,2/10/2026,83.31,0
90JN275,2/11/2026,34.93,0
90JN275,2/12/2026,80.36,0
90JN275,2/13/2026,122.11,0
90JN275,2/16/2026,89.12,0
90JN275,2/17/2026,158.56,0
90JN275,2/18/2026,185.52,0
90JN275,2/19/2026,157.01,0
90JN275,2/20/2026,164.5,0
10E176,2/1/2026,0,0
10E176,2/2/2026,11.27,0
10E176,2/3/2026,6.06,0
10E176,2/4/2026,6.36,0
10E176,2/5/2026,6.26,0
10E176,2/6/2026,28.95,0
10E176,2/7/2026,0,0
10E176,2/8/2026,18.87,0
10E176,2/9/2026,17.24,0
10E176,2/10/2026,0.02,0
10E176,2/11/2026,17.51,0
10E176,2/12/2026,13.47,0
10E176,2/13/2026,15.69,0
10E176,2/14/2026,0,0
10E176,2/15/2026,1.05,0
10E176,2/16/2026,11.83,0
10E176,2/17/2026,8.67,0
10E176,2/18/2026,0.25,0
10E176,2/19/2026,0,0
10E176,2/20/2026,0,0
10E176,2/21/2026,0,0
10E176,2/22/2026,0,0
10E176,2/23/2026,0,0
110FX635,2/1/2026,10,3
110FX635,2/2/2026,8.03,3
110FX635,2/3/2026,21.21,4
110FX635,2/4/2026,13.34,2
110FX635,2/5/2026,46.08,3
110FX635,2/6/2026,33.69,4
110FX635,2/7/2026,5.87,1
110FX635,2/9/2026,7.4,2
110FX635,2/10/2026,13.97,7
110FX635,2/11/2026,12.75,6
110FX635,2/12/2026,9.56,4
110FX635,2/13/2026,13.28,5
110FX635,2/14/2026,6.2,3
110FX635,2/16/2026,7.68,3
110FX635,2/17/2026,12.83,2
110FX635,2/18/2026,13.81,2
110FX635,2/19/2026,13.88,2
110FX635,2/20/2026,13.14,4
110FX635,2/21/2026,6.35,3
90AH380,2/1/2026,0,0
90AH380,2/2/2026,0.27,0
90AH380,2/3/2026,0.03,0
90AH380,2/4/2026,0.24,0
90AH380,2/5/2026,0.03,0
90AH380,2/6/2026,0,0
90AH380,2/7/2026,0.2,0
90AH380,2/8/2026,0,0
90AH380,2/9/2026,0.06,0
90AH380,2/10/2026,51.63,0
90AH380,2/11/2026,134.36,0
90AH380,2/12/2026,140.71,0
90AH380,2/13/2026,108.2,0
90AH380,2/14/2026,84.82,0
90AH380,2/15/2026,0,0
90AH380,2/16/2026,256.78,0
90AH380,2/17/2026,119.31,0
90AH380,2/18/2026,119.85,0
90AH380,2/19/2026,198.74,0
90AH380,2/20/2026,149.99,0
90AH380,2/21/2026,41.25,0
90AH380,2/22/2026,0,0
90AH380,2/23/2026,0,0
10JV905,2/1/2026,5.8,4
10JV905,2/2/2026,30.44,5
10JV905,2/3/2026,157.34,4
10JV905,2/5/2026,41.69,5
10JV905,2/6/2026,4.25,6
10JV905,2/7/2026,77.19,4
10JV905,2/8/2026,7.94,2
10JV905,2/9/2026,62.34,4
10JV905,2/11/2026,31.47,7
10JV905,2/12/2026,6.74,5
10JV905,2/13/2026,6.38,8
10JV905,2/14/2026,27.76,3
10JV905,2/15/2026,1.32,4
10JV905,2/16/2026,39.26,5
10JV905,2/17/2026,92.35,4
10JV905,2/18/2026,76.77,5
10JV905,2/19/2026,0.03,7
10JV905,2/20/2026,31.87,5
90JO381,2/2/2026,0.32,0
90JO381,2/3/2026,0,0
90JO381,2/4/2026,0.16,1
90JO381,2/5/2026,0,0
90JO381,2/6/2026,0,0
90JO381,2/16/2026,0.06,0
90JO381,2/17/2026,0.1,0
90JO381,2/20/2026,0.05,0
90JO381,2/21/2026,0,0
90JO381,2/22/2026,0,0
90JO381,2/23/2026,0,0
99JA485,2/11/2026,0.54,0
90AC309,2/1/2026,0,0
90AC309,2/2/2026,67.72,0
90AC309,2/3/2026,77.88,0
90AC309,2/4/2026,97.59,0
90AC309,2/5/2026,99.49,0
90AC309,2/6/2026,118.8,0
90AC309,2/7/2026,0,0
90AC309,2/8/2026,0,0
90AC309,2/9/2026,88.79,0
90AC309,2/10/2026,52.25,0
90AC309,2/11/2026,48.71,0
90AC309,2/12/2026,86.58,0
90AC309,2/13/2026,74.69,0
90AC309,2/14/2026,0,0
90AC309,2/15/2026,0,0
90AC309,2/16/2026,0,0
90AC309,2/17/2026,0,0
90AC309,2/18/2026,129.57,0
90AC309,2/19/2026,97.97,0
90AC309,2/20/2026,84.17,0
90AC309,2/21/2026,0,0
90AC309,2/22/2026,0,0
90AC309,2/23/2026,0.09,0
90JB336,2/1/2026,0,0
90JB336,2/2/2026,150.06,0
90JB336,2/3/2026,106.66,0
90JB336,2/4/2026,83.75,0
90JB336,2/5/2026,81.43,0
90JB336,2/6/2026,86.06,0
90JB336,2/7/2026,0,0
90JB336,2/8/2026,0,0
90JB336,2/9/2026,94.75,0
90JB336,2/10/2026,116.3,0
90JB336,2/11/2026,0,0
90JB336,2/12/2026,115.82,0
90JB336,2/13/2026,110.12,0
90JB336,2/14/2026,0,0
90JB336,2/15/2026,0,0
90JB336,2/16/2026,114.38,0
90JB336,2/17/2026,80.57,0
90JB336,2/18/2026,105.97,0
90JB336,2/19/2026,98.21,0
90JB336,2/20/2026,106.04,0
90JB336,2/21/2026,0,0
90JB336,2/22/2026,0,0
90JB336,2/23/2026,29.25,0
10JR178,2/2/2026,16.13,0
10JR178,2/3/2026,20.62,0
10JR178,2/4/2026,22.33,0
10JR178,2/5/2026,23.26,0
10JR178,2/6/2026,15.97,0
10JR178,2/7/2026,20.46,0
10JR178,2/8/2026,17.68,0
10JR178,2/9/2026,23.7,0
10JR178,2/10/2026,13.45,0
10JR178,2/11/2026,15.33,0
10JR178,2/12/2026,25.37,0
10JR178,2/13/2026,18.51,0
10JR178,2/16/2026,25.37,0
10JR178,2/17/2026,19.56,0
10JR178,2/18/2026,15.42,0
10JR178,2/19/2026,18.52,0
10JR178,2/20/2026,12.58,0
10JR178,2/21/2026,16.8,0
10JR178,2/22/2026,9.18,0
10PC657,2/1/2026,0,0
10PC657,2/2/2026,129.6,0
10PC657,2/3/2026,224.97,0
10PC657,2/4/2026,107.66,0
10PC657,2/5/2026,100.62,0
10PC657,2/6/2026,83.13,0
10PC657,2/7/2026,0,0
10PC657,2/8/2026,0.3,0
10PC657,2/9/2026,116.81,0
10PC657,2/10/2026,153.73,0
10PC657,2/11/2026,93.8,0
10PC657,2/12/2026,116.33,0
10PC657,2/13/2026,94.34,0
10PC657,2/14/2026,0,0
10PC657,2/15/2026,0,0
10PC657,2/16/2026,113.74,0
10PC657,2/17/2026,100.38,0
10PC657,2/18/2026,104.74,0
10PC657,2/19/2026,126.94,0
10PC657,2/20/2026,108.28,0
10PC657,2/21/2026,0.03,0
10PC657,2/22/2026,0.12,0
10PC657,2/23/2026,43.67,0
99JA247,2/1/2026,9.45,0
99JA247,2/2/2026,80.18,0
99JA247,2/3/2026,78.12,0
99JA247,2/4/2026,77.08,0
99JA247,2/5/2026,78.06,0
99JA247,2/6/2026,73.77,0
99JA247,2/7/2026,0,0
99JA247,2/8/2026,9.59,0
99JA247,2/9/2026,76.45,0
99JA247,2/10/2026,79.65,0
99JA247,2/11/2026,71.17,0
99JA247,2/12/2026,72.37,0
99JA247,2/13/2026,63.69,0
99JA247,2/14/2026,0,0
99JA247,2/15/2026,9.42,0
99JA247,2/16/2026,76.81,0
99JA247,2/17/2026,72.25,0
99JA247,2/18/2026,67.87,0
99JA247,2/19/2026,69.98,0
99JA247,2/20/2026,75.95,0
99JA247,2/21/2026,0,0
99JA247,2/22/2026,9.53,0
99JA247,2/23/2026,22.03,0
90JS512,2/1/2026,230.85,0
90JS512,2/2/2026,33.94,0
90JS512,2/3/2026,30.32,0
90JS512,2/4/2026,92.93,0
90JS512,2/5/2026,93.83,0
90JS512,2/6/2026,59.94,0
90JS512,2/7/2026,85.6,0
90JS512,2/8/2026,63.19,0
90JS512,2/9/2026,63.25,0
90JS512,2/10/2026,69,0
90JS512,2/11/2026,111.98,0
90JS512,2/12/2026,106.49,0
90JS512,2/13/2026,109.36,0
90JS512,2/14/2026,64.26,0
90JS512,2/15/2026,85.45,0
90JS512,2/16/2026,68.73,0
90JS512,2/17/2026,69.96,0
90JS512,2/18/2026,97.01,0
90JS512,2/19/2026,108.26,0
90JS512,2/20/2026,111.26,0
90JS512,2/21/2026,97.47,0
90JS512,2/22/2026,60.98,0
90JS512,2/23/2026,17.38,0
90JN164,2/16/2026,0,0
90JN164,2/20/2026,0.33,0
77JC510,2/1/2026,35.64,0
77JC510,2/2/2026,57.32,0
77JC510,2/3/2026,51.11,0
77JC510,2/4/2026,49.19,0
77JC510,2/5/2026,46.87,0
77JC510,2/6/2026,48.69,0
77JC510,2/7/2026,0,0
77JC510,2/8/2026,0,0
77JC510,2/9/2026,58.32,0
77JC510,2/10/2026,38.59,0
77JC510,2/11/2026,43.94,0
77JC510,2/12/2026,54.03,0
77JC510,2/13/2026,61.16,0
77JC510,2/14/2026,0,0
77JC510,2/15/2026,0,0
77JC510,2/16/2026,57.96,0
77JC510,2/17/2026,60.28,0
77JC510,2/18/2026,43.74,0
77JC510,2/19/2026,48.36,0
77JC510,2/20/2026,38.28,0
77JC510,2/21/2026,0,0
77JC510,2/22/2026,0,0
77JC510,2/23/2026,0,0
90JF234,2/2/2026,57.89,2
90JF234,2/3/2026,143.78,4
90JF234,2/4/2026,43.81,1
90JF234,2/5/2026,87.63,1
90JF234,2/6/2026,68.02,1
90JF234,2/9/2026,58.48,2
90JF234,2/10/2026,127.65,3
90JF234,2/11/2026,20.78,0
90JF234,2/12/2026,107.45,1
90JF234,2/13/2026,181.87,2
90JF234,2/14/2026,2.59,0
90JF234,2/16/2026,84.47,1
90JF234,2/17/2026,142.95,3
90JF234,2/18/2026,53.56,1
90JF234,2/19/2026,104.05,2
90JF234,2/20/2026,195.41,2
90JF234,2/21/2026,22.68,0
10JA727,2/1/2026,0,0
10JA727,2/2/2026,62.12,0
10JA727,2/3/2026,138.63,0
10JA727,2/4/2026,176.95,0
10JA727,2/5/2026,35.47,0
10JA727,2/6/2026,54.99,0
10JA727,2/7/2026,0,0
10JA727,2/8/2026,0,0
10JA727,2/9/2026,122.71,0
10JA727,2/10/2026,36.13,0
10JA727,2/11/2026,101.07,0
10JA727,2/12/2026,98.86,0
10JA727,2/13/2026,207.57,0
10JA727,2/14/2026,0,0
10JA727,2/15/2026,0,0
10JA727,2/16/2026,87.81,0
10JA727,2/17/2026,140.35,0
10JA727,2/18/2026,55.23,0
10JA727,2/19/2026,184.85,0
10JA727,2/20/2026,224.83,0
10JA727,2/21/2026,0,0
10JA727,2/22/2026,0,0
10JA727,2/23/2026,0,0
10PH791,2/1/2026,0,0
10PH791,2/2/2026,179.32,0
10PH791,2/3/2026,111.77,0
10PH791,2/4/2026,118.54,0
10PH791,2/5/2026,123.95,0
10PH791,2/6/2026,136.04,0
10PH791,2/7/2026,0,0
10PH791,2/8/2026,0,0
10PH791,2/9/2026,137.73,0
10PH791,2/10/2026,38.68,0
10PH791,2/11/2026,107.51,0
10PH791,2/12/2026,128.41,0
10PH791,2/13/2026,97.25,0
10PH791,2/14/2026,0,0
10PH791,2/15/2026,0,0
10PH791,2/16/2026,107.37,0
10PH791,2/17/2026,75.91,0
10PH791,2/18/2026,64.64,0
10PH791,2/19/2026,73.69,0
10PH791,2/20/2026,62.12,0
10PH791,2/21/2026,0,0
10PH791,2/22/2026,0,0
10PH791,2/23/2026,17.46,0
90AH647,2/1/2026,0,0
90AH647,2/2/2026,51.5,0
90AH647,2/3/2026,82.68,0
90AH647,2/4/2026,41.43,0
90AH647,2/5/2026,26.11,0
90AH647,2/6/2026,92.88,0
90AH647,2/7/2026,0,0
90AH647,2/8/2026,0,0
90AH647,2/9/2026,91.92,0
90AH647,2/10/2026,418.91,0
90AH647,2/11/2026,80.36,0
90AH647,2/12/2026,191.86,0
90AH647,2/13/2026,300.71,0
90AH647,2/14/2026,0,0
90AH647,2/15/2026,0,0
90AH647,2/16/2026,93.68,0
90AH647,2/17/2026,100.98,0
90AH647,2/18/2026,88.49,0
90AH647,2/19/2026,87.99,0
90AH647,2/20/2026,97.07,0
90AH647,2/21/2026,0,0
90AH647,2/22/2026,0,0
90AH647,2/23/2026,1.05,0
90JE197,2/1/2026,0,0
90JE197,2/2/2026,25.65,0
90JE197,2/3/2026,26.62,0
90JE197,2/4/2026,20.07,0
90JE197,2/5/2026,39.43,0
90JE197,2/6/2026,17.42,0
90JE197,2/7/2026,0.3,0
90JE197,2/8/2026,23.94,0
90JE197,2/9/2026,21.05,0
90JE197,2/10/2026,17.83,0
90JE197,2/11/2026,24.68,0
90JE197,2/12/2026,21.46,0
90JE197,2/13/2026,12.83,0
90JE197,2/14/2026,0,0
90JE197,2/15/2026,85.48,0
90JE197,2/16/2026,30.73,0
90JE197,2/17/2026,22.91,0
90JE197,2/18/2026,14.93,0
90JE197,2/19/2026,26.99,0
90JE197,2/20/2026,39.86,0
90JE197,2/21/2026,16.56,0
90JE197,2/22/2026,0,0
90JE197,2/23/2026,0,0
90JB339,2/1/2026,1.81,0
90JB339,2/2/2026,262.57,0
90JB339,2/3/2026,236.57,0
90JB339,2/4/2026,255.95,0
90JB339,2/5/2026,264.73,0
90JB339,2/6/2026,236.39,0
90JB339,2/7/2026,194.4,0
90JB339,2/8/2026,0,0
90JB339,2/9/2026,257.72,0
90JB339,2/10/2026,236.44,0
90JB339,2/11/2026,236.34,0
90JB339,2/12/2026,236.39,0
90JB339,2/13/2026,304.79,0
90JB339,2/14/2026,194.32,0
90JB339,2/15/2026,1.82,0
90JB339,2/16/2026,265.83,0
90JB339,2/17/2026,236.48,0
90JB339,2/18/2026,269.03,0
90JB339,2/19/2026,236.34,0
90JB339,2/20/2026,255.5,0
90JB339,2/22/2026,2.01,0
90JB339,2/23/2026,107.15,0
77JA375,2/1/2026,79.76,0
77JA375,2/2/2026,44,0
77JA375,2/3/2026,25.52,0
77JA375,2/4/2026,21.8,0
77JA375,2/5/2026,36.64,0
77JA375,2/6/2026,47.35,0
77JA375,2/7/2026,100.54,0
77JA375,2/8/2026,0,0
77JA375,2/9/2026,48.74,0
77JA375,2/10/2026,62.58,0
77JA375,2/11/2026,23.79,0
77JA375,2/12/2026,134.55,0
77JA375,2/13/2026,19.18,0
77JA375,2/14/2026,0,0
77JA375,2/15/2026,0,0
77JA375,2/16/2026,45.43,0
77JA375,2/17/2026,34.6,0
77JA375,2/18/2026,40.01,0
77JA375,2/19/2026,37.92,0
77JA375,2/20/2026,74.77,0
77JA375,2/21/2026,187.91,0
77JA375,2/22/2026,72.48,0
77JA375,2/23/2026,0,0
10PE833,2/1/2026,0,0
10PE833,2/2/2026,68.17,0
10PE833,2/3/2026,63.54,0
10PE833,2/4/2026,72.73,0
10PE833,2/5/2026,59.28,0
10PE833,2/6/2026,62.95,0
10PE833,2/7/2026,0,0
10PE833,2/8/2026,0,0
10PE833,2/9/2026,80.68,0
10PE833,2/10/2026,60.96,0
10PE833,2/11/2026,109.98,0
10PE833,2/12/2026,73.89,0
10PE833,2/13/2026,5.36,0
10PE833,2/14/2026,0.27,0
10PE833,2/15/2026,0.27,0
10PE833,2/16/2026,91.53,0
10PE833,2/17/2026,135.2,0
10PE833,2/18/2026,65.33,0
10PE833,2/19/2026,141.55,0
10PE833,2/20/2026,80.03,0
10PE833,2/21/2026,0,0
10PE833,2/22/2026,0,0
10PE833,2/23/2026,3.66,0
99JA836,2/1/2026,0,0
99JA836,2/2/2026,80.38,0
99JA836,2/3/2026,21.28,0
99JA836,2/4/2026,0,0
99JA836,2/5/2026,55.58,0
99JA836,2/6/2026,36.47,0
99JA836,2/7/2026,0,0
99JA836,2/8/2026,0,0
99JA836,2/9/2026,67.82,0
99JA836,2/10/2026,28.22,0
99JA836,2/11/2026,43.97,0
99JA836,2/12/2026,18.83,0
99JA836,2/13/2026,19.38,0
99JA836,2/14/2026,0,0
99JA836,2/15/2026,0,0
99JA836,2/16/2026,33.52,0
99JA836,2/17/2026,45.96,0
99JA836,2/18/2026,17.98,0
99JA836,2/19/2026,30.32,0
99JA836,2/20/2026,45.54,0
99JA836,2/21/2026,0,0
99JA836,2/22/2026,0,0
99JA836,2/23/2026,0,0
90JS154,2/1/2026,0,0
90JS154,2/2/2026,56.76,0
90JS154,2/3/2026,7.87,0
90JS154,2/4/2026,6.22,0
90JS154,2/5/2026,12.02,0
90JP143,2/1/2026,21.01,0
90JP143,2/2/2026,52.61,0
90JP143,2/3/2026,49.47,0
90JP143,2/4/2026,36.43,0
90JP143,2/5/2026,35.73,0
90JP143,2/6/2026,58.54,0
90JP143,2/7/2026,0,0
90JP143,2/8/2026,0,0
90JP143,2/9/2026,61.43,0
90JP143,2/10/2026,64.47,0
90JP143,2/11/2026,13.32,0
90JP143,2/12/2026,66.44,0
90JP143,2/13/2026,78.84,0
90JP143,2/14/2026,36.15,0
90JP143,2/15/2026,41.28,0
90JP143,2/16/2026,52.82,0
90JP143,2/17/2026,49.95,0
90JP143,2/18/2026,74.93,0
90JP143,2/19/2026,40.36,0
90JP143,2/20/2026,48.79,0
90JP143,2/21/2026,18.78,0
90JP143,2/22/2026,0,0
90JP143,2/23/2026,0,0
99JA749,2/1/2026,0,0
99JA749,2/2/2026,133.73,0
99JA749,2/3/2026,197.92,0
99JA749,2/4/2026,181.83,0
99JA749,2/5/2026,126.33,0
99JA749,2/6/2026,103.55,0
99JA749,2/7/2026,117.43,0
99JA749,2/8/2026,0,0
99JA749,2/9/2026,147.92,0
99JA749,2/10/2026,168.15,0
99JA749,2/11/2026,186.66,0
99JA749,2/12/2026,189.73,0
99JA749,2/13/2026,172.1,0
99JA749,2/14/2026,489.33,0
99JA749,2/15/2026,345.25,0
99JA749,2/16/2026,116.53,0
99JA749,2/17/2026,193.59,0
99JA749,2/18/2026,202.72,0
99JA749,2/19/2026,718.37,0
99JA749,2/20/2026,44.68,0
99JA749,2/21/2026,0,0
99JA749,2/22/2026,0,0
99JA749,2/23/2026,0,0
90JN084,2/1/2026,0,0
90JN084,2/2/2026,37.93,0
90JN084,2/3/2026,111.48,0
90JN084,2/4/2026,62.5,0
90JN084,2/5/2026,172.64,0
90JN084,2/6/2026,149.05,0
90JN084,2/7/2026,113.17,0
90JN084,2/9/2026,36.81,0
90JN084,2/10/2026,154.94,0
90JN084,2/11/2026,62.73,0
90JN084,2/12/2026,153.48,0
90JN084,2/13/2026,140.24,0
90JN084,2/14/2026,123.27,0
90JN084,2/16/2026,45.94,0
90JN084,2/17/2026,147.23,0
90JN084,2/18/2026,84.47,0
90JN084,2/19/2026,157.51,0
90JN084,2/20/2026,158.18,0
90JN084,2/21/2026,110.86,0
90AV378,2/1/2026,0,0
90AV378,2/2/2026,37.31,0
90AV378,2/3/2026,84.53,0
90AV378,2/4/2026,95.83,0
90AV378,2/5/2026,123.54,0
90AV378,2/6/2026,26.59,0
90AV378,2/7/2026,0,0
90AV378,2/8/2026,0,0
90AV378,2/9/2026,92.25,0
90AV378,2/10/2026,102.8,0
90AV378,2/11/2026,54.69,0
90AV378,2/12/2026,129.65,0
90AV378,2/13/2026,104.12,0
90AV378,2/14/2026,0,0
90AV378,2/15/2026,0,0
90AV378,2/16/2026,95.76,0
90AV378,2/17/2026,69.66,0
90AV378,2/18/2026,59.28,0
90AV378,2/19/2026,110.46,0
90AV378,2/20/2026,143.45,0
90AV378,2/21/2026,0,0
90AV378,2/22/2026,0,0
90AV378,2/23/2026,0,0
10PH754,2/1/2026,0,0
10PH754,2/2/2026,87.86,0
10PH754,2/3/2026,71.68,0
10PH754,2/4/2026,84.04,0
10PH754,2/5/2026,84.79,0
10PH754,2/6/2026,58.94,0
10PH754,2/7/2026,0,0
10PH754,2/8/2026,0,0
10PH754,2/9/2026,49.11,0
10PH754,2/10/2026,129.8,0
10PH754,2/11/2026,92.21,0
10PH754,2/12/2026,95.45,0
10PH754,2/13/2026,107.64,0
10PH754,2/14/2026,0,0
10PH754,2/15/2026,0,0
10PH754,2/16/2026,94.02,0
10PH754,2/17/2026,90.09,0
10PH754,2/18/2026,97.09,0
10PH754,2/19/2026,0.46,0
10PH754,2/20/2026,85.46,0
10PH754,2/21/2026,0,0
10PH754,2/22/2026,0,0
10PH754,2/23/2026,0,0
10PD354,2/1/2026,0,0
10PD354,2/2/2026,74.51,0
10PD354,2/3/2026,30.29,0
10PD354,2/4/2026,50.22,0
10PD354,2/5/2026,67.11,0
10PD354,2/6/2026,36.51,0
10PD354,2/7/2026,14.42,0
10PD354,2/8/2026,0,0
10PD354,2/9/2026,80.34,0
10PD354,2/10/2026,73.12,0
10PD354,2/11/2026,84.04,0
10PD354,2/12/2026,17.2,0
10PD354,2/13/2026,28.51,0
10PD354,2/14/2026,0,0
10PD354,2/15/2026,0,0
10PD354,2/16/2026,87.55,0
10PD354,2/17/2026,40.82,0
10PD354,2/18/2026,69.37,0
10PD354,2/19/2026,42.44,0
10PD354,2/20/2026,51.16,0
10PD354,2/21/2026,0,0
10PD354,2/22/2026,0,0
10PD354,2/23/2026,15.11,0
99JR229,2/1/2026,111.59,1
99JR229,2/2/2026,26.72,2
99JR229,2/3/2026,61.06,3
99JR229,2/4/2026,69.64,1
99JR229,2/5/2026,76,4
99JR229,2/6/2026,100.88,2
99JR229,2/7/2026,0,0
99JR229,2/8/2026,0,0
99JR229,2/9/2026,70.06,2
99JR229,2/10/2026,85.2,3
99JR229,2/11/2026,76.35,5
99JR229,2/12/2026,67.85,3
99JR229,2/13/2026,28.18,4
99JR229,2/14/2026,129.72,3
99JR229,2/16/2026,78.48,4
99JR229,2/17/2026,59.49,2
99JR229,2/18/2026,98.32,2
99JR229,2/20/2026,83.32,4
90JB337,2/5/2026,0.03,0
90JB337,2/6/2026,0.19,0
90JB337,2/7/2026,0.31,0
90JB337,2/8/2026,1.25,0
90JB337,2/9/2026,1.53,0
90JB337,2/10/2026,1.64,0
90JB337,2/11/2026,0.75,0
90JU256,2/4/2026,0,0
90JU256,2/5/2026,20.31,0
90JU256,2/12/2026,0,0
90JU256,2/14/2026,1.59,1
90JU256,2/15/2026,128.23,4
90JU256,2/16/2026,70.28,3
90JU256,2/17/2026,182.49,3
90JU256,2/18/2026,130.19,4
90JU256,2/19/2026,183.78,4
90JU256,2/20/2026,193.21,3
90JU256,2/21/2026,0,0
90JU256,2/22/2026,138.99,2
90JU256,2/23/2026,0,0
90JJ223,2/1/2026,0,0
90JJ223,2/2/2026,38.05,0
90JJ223,2/3/2026,25.9,0
90JJ223,2/4/2026,31.22,0
90JJ223,2/5/2026,37.27,0
90JJ223,2/6/2026,48.39,0
90JJ223,2/7/2026,27.69,0
90JJ223,2/8/2026,0,0
90JJ223,2/9/2026,40.05,0
90JJ223,2/10/2026,27.73,0
90JJ223,2/11/2026,51.82,0
90JJ223,2/12/2026,42.39,0
90JJ223,2/13/2026,36.59,0
90JJ223,2/14/2026,21.02,0
90JJ223,2/15/2026,0,0
90JJ223,2/16/2026,28.92,0
90JJ223,2/17/2026,27.39,0
90JJ223,2/18/2026,30.1,0
90JJ223,2/19/2026,30.63,0
90JJ223,2/20/2026,36.64,0
90JJ223,2/21/2026,23.74,0
90JJ223,2/22/2026,0,0
90JJ223,2/23/2026,0,0
90JS514,2/1/2026,0,0
90JS514,2/2/2026,120.05,0
90JS514,2/3/2026,142.74,0
90JS514,2/4/2026,102.86,0
90JS514,2/5/2026,96.1,0
90JS514,2/6/2026,146.94,0
90JS514,2/7/2026,44.5,0
90JS514,2/8/2026,32.1,0
90JS514,2/9/2026,105.75,0
90JS514,2/10/2026,106.94,0
90JS514,2/11/2026,63.43,0
90JS514,2/12/2026,93.83,0
90JS514,2/13/2026,57.94,0
90JS514,2/14/2026,0,0
90JS514,2/15/2026,0,0
90JS514,2/16/2026,86.79,0
90JS514,2/17/2026,109.75,0
90JS514,2/18/2026,39.04,0
90JS514,2/19/2026,21.94,0
90JS514,2/20/2026,28.49,0
90JS514,2/21/2026,0,0
90JS514,2/22/2026,0,0
90JS514,2/23/2026,0,0
10PL851,2/1/2026,44.03,0
10PL851,2/2/2026,61.6,0
10PL851,2/3/2026,57.35,0
10PL851,2/4/2026,53.26,0
10PL851,2/5/2026,63.58,0
10PL851,2/6/2026,51.02,0
10PL851,2/7/2026,0,0
10PL851,2/8/2026,0,0
10PL851,2/9/2026,58.33,0
10PL851,2/10/2026,64.24,0
10PL851,2/11/2026,64.85,0
10PL851,2/12/2026,71.71,0
10PL851,2/13/2026,40.87,0
10PL851,2/14/2026,0,0
10PL851,2/15/2026,0,0
10PL851,2/16/2026,47.48,0
10PL851,2/17/2026,70.1,0
10PL851,2/18/2026,45.78,0
10PL851,2/19/2026,68.35,0
10PL851,2/20/2026,86.55,0
10PL851,2/21/2026,0,0
10PL851,2/22/2026,0,0
10PL851,2/23/2026,7.31,0
99JG743,2/1/2026,56.72,0
99JG743,2/2/2026,46.13,0
99JG743,2/3/2026,36.33,0
99JG743,2/4/2026,44.86,0
99JG743,2/5/2026,57.97,0
99JG743,2/6/2026,110.54,0
99JG743,2/7/2026,64.63,0
99JG743,2/8/2026,0,0
99JG743,2/9/2026,48.98,0
99JG743,2/10/2026,30.56,0
99JG743,2/11/2026,56.88,0
99JG743,2/12/2026,36.21,0
99JG743,2/13/2026,62.7,0
99JG743,2/14/2026,87.55,0
99JG743,2/15/2026,0,0
99JG743,2/16/2026,81.94,0
99JG743,2/17/2026,45.62,0
99JG743,2/18/2026,33.21,0
99JG743,2/19/2026,38.56,0
99JG743,2/20/2026,59.86,0
99JG743,2/21/2026,0,0
99JG743,2/22/2026,21.67,0
99JG743,2/23/2026,5.08,0
90AD885,2/1/2026,0,0
90AD885,2/2/2026,125.37,0
90AD885,2/3/2026,95.17,0
90AD885,2/4/2026,120.5,0
90AD885,2/5/2026,93.8,0
90AD885,2/6/2026,53.41,0
90AD885,2/9/2026,175.26,0
90AD885,2/10/2026,174.09,0
90AD885,2/11/2026,151.32,0
90AD885,2/12/2026,150.11,0
90AD885,2/13/2026,153.85,0
90AD885,2/16/2026,165.84,0
90AD885,2/17/2026,72.7,0
90AD885,2/19/2026,146.73,0
90AD885,2/20/2026,205.57,0
90AD885,2/23/2026,5.16,0
90JB770,2/1/2026,0,0
90JB770,2/2/2026,138.53,0
90JB770,2/3/2026,151.18,0
90JB770,2/4/2026,154.6,0
90JB770,2/5/2026,137.11,0
90JB770,2/6/2026,165.21,0
90JB770,2/7/2026,0,0
90JB770,2/8/2026,0,0
90JB770,2/9/2026,141.58,0
90JB770,2/10/2026,153.79,0
90JB770,2/11/2026,149.3,0
90JB770,2/12/2026,94.9,0
90JB770,2/13/2026,132.46,0
90JB770,2/14/2026,0,0
90JB770,2/15/2026,0,0
90JB770,2/16/2026,149.95,0
90JB770,2/17/2026,134.54,0
90JB770,2/18/2026,168.07,0
90JB770,2/19/2026,138.06,0
90JB770,2/20/2026,141.43,0
90JB770,2/21/2026,117.05,0
90JB770,2/22/2026,0,0
90JB770,2/23/2026,26.64,0
99JF443,2/2/2026,0.19,2
99JF443,2/3/2026,0,0
99JF443,2/4/2026,0,0
99JF443,2/5/2026,0,1
99JF443,2/6/2026,0.04,1
